text,text_processed,topic
Μαθητικό δημοτικό συμβούλιο με θέμα «Βιώσιμη Πόλη» #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/1mfJbIMYqo,μαθητικο δημοτικο συμβουλιο με θεμα βιωσιμη πολη δημοκρατικη ροδοσ δωδεκανησα,1
Στο συνέδριο “Πράσινη Μετάβαση και Κυκλική Οικονομία στην Τοπική Αυτοδιοίκηση” συμμετείχε ο Δήμαρχος #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/h3pyoQ468N,στο συνεδριο πρασινη μεταβαση και κυκλικη οικονομια στην τοπικη αυτοδιοικηση συμμετειχε ο δημαρχοσ δημοκρατικη ροδοσ δωδεκανησα,1
"Πελαγίδης: Ανθεκτική η ελληνική οικονομία, παρά το δυσμενές περιβάλλον - https://t.co/eTafNWbsse https://t.co/BqQJlYUnyO",πελαγιδησ ανθεκτικη η ελληνικη οικονομια παρα το δυσμενεσ περιβαλλον,1
Η κλιματική κρίση κερκόπορτα μιας νέας πανδημίας #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/AaBYRJbvii,η κλιματικη κριση κερκοπορτα μιασ νεασ πανδημιασ δημοκρατικη ροδοσ δωδεκανησα,1
Κικίλιας: Ο βιώσιμος τουρισμός στο επίκεντρο της νέας μεγάλης καμπάνιας του ΕΟΤ https://t.co/9tcegW2NSI,κικιλιασ ο βιωσιμοσ τουρισμοσ στο επικεντρο τησ νεασ μεγαλησ καμπανιασ του εοτ,1
Γ. Ρέτσος (ΣΕΤΕ): Οι στόχοι για ένα βιώσιμο μοντέλο στρατηγικής ανάπτυξης του ελληνικού τουρισμού https://t.co/KrqrCsQChL,γ ρετσοσ σετε οι στοχοι για ενα βιωσιμο μοντελο στρατηγικησ αναπτυξησ του ελληνικου τουρισμου,1
Αγροτικές Ειδήσεις: Γεωργαντάς: Στηρίζουμε τον κλάδο της ελιάς απέναντι στην κλιματική κρίση https://t.co/AovW80tSLd,αγροτικεσ ειδησεισ γεωργαντασ στηριζουμε τον κλαδο τησ ελιασ απεναντι στην κλιματικη κριση,1
I've just posted a new blog: Γ. Γεωργαντάς: Στηρίζουμε το εθνικό προϊόν της ελιάς απέναντι στην κλιματική κρίση https://t.co/RrOa4veyKn,ive just posted a new blog γ γεωργαντασ στηριζουμε το εθνικο προϊον τησ ελιασ απεναντι στην κλιματικη κριση,1
Η επόμενη τουριστική καμπάνια θα επικεντρωθεί στον βιώσιμο τουρισμό https://t.co/BfgCJkG489,η επομενη τουριστικη καμπανια θα επικεντρωθει στον βιωσιμο τουρισμο,1
Η επόμενη τουριστική καμπάνια θα επικεντρωθεί στον βιώσιμο τουρισμό https://t.co/t8tFPE0Tow,η επομενη τουριστικη καμπανια θα επικεντρωθει στον βιωσιμο τουρισμο,1
Σταϊκούρας: «Η Ελλάδα έχει χτίσει ισχυρές γραμμές άμυνας απέναντι σε ένα δυσμενές διεθνές περιβάλλον» https://t.co/wN9DdFE96M,σταϊκουρασ η ελλαδα εχει χτισει ισχυρεσ γραμμεσ αμυνασ απεναντι σε ενα δυσμενεσ διεθνεσ περιβαλλον,1
Σταϊκούρας στη Σύνοδο του ΔΝΤ: Η Ελλάδα έχει χτίσει ισχυρές γραμμές άμυνας απέναντι σε ένα δυσμενές διεθνές περιβάλλον https://t.co/CCcYrkvsKO,σταϊκουρασ στη συνοδο του δντ η ελλαδα εχει χτισει ισχυρεσ γραμμεσ αμυνασ απεναντι σε ενα δυσμενεσ διεθνεσ περιβαλλον,1
Σταϊκούρας: «Η Ελλάδα έχει χτίσει ισχυρές γραμμές άμυνας απέναντι σε ένα δυσμενές διεθνές περιβάλλον» https://t.co/9u4zFj3Llx,σταϊκουρασ η ελλαδα εχει χτισει ισχυρεσ γραμμεσ αμυνασ απεναντι σε ενα δυσμενεσ διεθνεσ περιβαλλον,1
"Β. Κικίλιας: Έργα υποδομής, πράσινη οικονομία και καμπάνια για τον βιώσιμο τουρισμό https://t.co/tzmobvkVtu",β κικιλιασ εργα υποδομησ πρασινη οικονομια και καμπανια για τον βιωσιμο τουρισμο,1
Β. Κικίλιας για συμφωνία με Common Seas: 'H Ελλάδα στην πρωτοπορία της Ευρώπης για τον βιώσιμο τουρισμό' https://t.co/e7qPOwOzKV,β κικιλιασ για συμφωνια με common seas h ελλαδα στην πρωτοπορια τησ ευρωπησ για τον βιωσιμο τουρισμο,1
Ευρώπη: Αυτός είναι ο πιο βιώσιμος προορισμός για αγορές - Δείτε τις υπόλοιπες χώρες https://t.co/Xkgpih2P11,ευρωπη αυτοσ ειναι ο πιο βιωσιμοσ προορισμοσ για αγορεσ δειτε τισ υπολοιπεσ χωρεσ,1
Ευρώπη: Αυτός είναι ο πιο βιώσιμος προορισμός για αγορές - Δείτε τις υπόλοιπες χώρες https://t.co/oOaA7G4Xpe,ευρωπη αυτοσ ειναι ο πιο βιωσιμοσ προορισμοσ για αγορεσ δειτε τισ υπολοιπεσ χωρεσ,1
Τατόι: Βιώσιμο μοντέλο ανάπτυξης για την αξιοποίηση των πρώην βασιλικών ανακτόρων https://t.co/ECH8PVopOd,τατοι βιωσιμο μοντελο αναπτυξησ για την αξιοποιηση των πρωην βασιλικων ανακτορων,1
ΥΠΠΟΑ: Βιώσιμο μοντέλο ανάπτυξης για την αξιοποίηση του τέως βασιλικού κτήματος στο Τατόι https://t.co/V5fQHP4mrt,υπποα βιωσιμο μοντελο αναπτυξησ για την αξιοποιηση του τεωσ βασιλικου κτηματοσ στο τατοι,1
"Χρ. Σταϊκούρας στο Eurogroup: 'Στο ασταθές παγκόσμιο περιβάλλον, η Ελλάδα τα έχει καταφέρει' https://t.co/L9GduGGAox",χρ σταϊκουρασ στο eurogroup στο ασταθεσ παγκοσμιο περιβαλλον η ελλαδα τα εχει καταφερει,1
B. Κικίλιας: Η νησιωτικότητα στρατηγικό πλεονέκτημα της Ελλάδας και στον βιώσιμο τουρισμό https://t.co/8LU9CGUvLZ,b κικιλιασ η νησιωτικοτητα στρατηγικο πλεονεκτημα τησ ελλαδασ και στον βιωσιμο τουρισμο,1
Β. Κικίλιας: Η επιτυχία του τουρισμού συμβάλλει στη βιώσιμη ανάπτυξη και στη κοινωνική συνοχή https://t.co/0nxFeQQToN,β κικιλιασ η επιτυχια του τουρισμου συμβαλλει στη βιωσιμη αναπτυξη και στη κοινωνικη συνοχη,1
Κικίλιας: Η επιτυχία του τουρισμού συμβάλλει στη βιώσιμη ανάπτυξη και στη κοινωνική συνοχή https://t.co/Rei1YPagCA,κικιλιασ η επιτυχια του τουρισμου συμβαλλει στη βιωσιμη αναπτυξη και στη κοινωνικη συνοχη,1
Ζαχαράκη: Ο βιώσιμος τουρισμός και ο τοπικός χαρακτήρας στο επίκεντρο της ανάπτυξης https://t.co/MzimXi70Mk,ζαχαρακη ο βιωσιμοσ τουρισμοσ και ο τοπικοσ χαρακτηρασ στο επικεντρο τησ αναπτυξησ,1
